X,Y,Population2030,Gridconnected-2012,Split,SA,MG,MINIMUMCOST,MINIMUMDISTANCE,DistancefromtheHVgrid(meters),Gridextensionsforthosegainingaccess,Urban/RuralSplit,Gainingaccesssettlements,Urbangainingaccesspopulation,Ruralgainingaccesspopulation,,,Urbangainingaccessinkm,Urbanpopulationgainingaccess,Urbangainingaccesssettlements,,GridUrbanPopulation,GridUrbanSettlements,MicroGridUrbanPopulation,MicroGridUrbanSettlements,,,,,,Split300,SA300,MG300,MINIMUMCOST300,MINIMUMDISTANCE300,,Split50,SA50,MG50,MINIMUMCOST50,MINIMUMDISTANCE50,,,GridUrbanPopulation,126761278,inhabitants
39.083333,13.583333,12064,1,Grid,,,0,2500,8536.062402,0,Urban,0,0,0,,,,,,,12064,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.15,10.533333,25162,0,Grid,,,0.175529047,5000,10491.31845,5000,Urban,1,25162,0,,,,,,,25162,1,0,0,,,,,,Grid,,,0.175529047,5000,,Grid,,,0.199993951,0.199993951,,,,,
38.995,13.286667,6187,0,Grid,,,0.190696446,5000,9522.698726,5000,Urban,1,6187,0,,,,,,,6187,1,0,0,,,,,,Grid,,,0.190696446,5000,,Grid,,,0.230457902,0.230457902,,,,,
36.266667,8.033333,11012,0,Grid,,,0.184158961,10000,25498.49797,10000,Urban,1,11012,0,,,,,,,11012,1,0,0,,,,,,Grid,,,0.184158961,10000,,Grid,,,0.216213101,0.216213101,,,,,
39.283333,11.033333,15468,0,Grid,,,0.178782494,7500,14900.03141,7500,Urban,1,15468,0,,,,,,,15468,1,0,0,,,,,,Grid,,,0.178782494,7500,,Grid,,,0.20609908,0.20609908,,,,,
39.717778,13.645556,13247,0,Grid,,,0.179917953,5000,18734.17686,5000,Urban,1,13247,0,,,,,,,13247,1,0,0,,,,,,Grid,,,0.179917953,5000,,Grid,,,0.208949693,0.208949693,,,,,
39.6,10.6,10550,0,Grid,,,0.183415309,7500,22594.7048,7500,Urban,1,10550,0,,,,,,,10550,1,0,0,,,,,,Grid,,,0.183415309,7500,,Grid,,,0.216084912,0.216084912,,,,,
37.466667,10.35,13164,0,Grid,,,0.180844071,7500,15664.33481,7500,Urban,1,13164,0,,,,,,,13164,1,0,0,,,,,,Grid,,,0.180844071,7500,,Grid,,,0.210697948,0.210697948,,,,,
37.85,10.066667,12343,0,Grid,,,0.180099459,5000,16715.74676,5000,Urban,1,12343,0,,,,,,,12343,1,0,0,,,,,,Grid,,,0.180099459,5000,,Grid,,,0.20993142,0.20993142,,,,,
39.116667,11.666667,15306,0,Grid,,,0.177788762,5000,13916.49397,5000,Urban,1,15306,0,,,,,,,15306,1,0,0,,,,,,Grid,,,0.177788762,5000,,Grid,,,0.205201921,0.205201921,,,,,
37.916667,10.016667,12594,0,Grid,,,0.181219523,7500,24537.28688,7500,Urban,1,12594,0,,,,,,,12594,1,0,0,,,,,,Grid,,,0.181219523,7500,,Grid,,,0.210737073,0.210737073,,,,,
38.783333,11.333333,11243,0,Grid,,,0.184598021,12500,42377.08729,12500,Urban,1,11243,0,,,,,,,11243,1,0,0,,,,,,Grid,,,0.184598021,12500,,Grid,,,0.217436573,0.217436573,,,,,
38.25,8.2,24779,0,Grid,,,0.176023077,7500,15974.46212,7500,Urban,1,24779,0,,,,,,,24779,1,0,0,,,,,,Grid,,,0.176023077,7500,,Grid,,,0.200982001,0.200982001,,,,,
37.433333,12.8,16962,0,Grid,,,0.17715664,5000,12116.6379,5000,Urban,1,16962,0,,,,,,,16962,1,0,0,,,,,,Grid,,,0.17715664,5000,,Grid,,,0.203006164,0.203006164,,,,,
43.016667,4.55,328,0,StandAlone,PV,,0.447,0.447,163154.1372,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.3945548,0,,StandAlone,PV,,0.447,0.447,,,,,
39.016667,11.366667,11243,0,Grid,,,0.182587063,7500,40941.06092,7500,Urban,1,11243,0,,,,,,,11243,1,0,0,,,,,,Grid,,,0.182587063,7500,,Grid,,,0.213414656,0.213414656,,,,,
38.15,10.5,25162,1,Grid,,,0,2500,6821.755151,0,Urban,0,0,0,,,,,,,25162,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.45,10.383333,13160,0,Grid,,,0.180852883,7500,13811.30449,7500,Urban,1,13160,0,,,,,,,13160,1,0,0,,,,,,Grid,,,0.180852883,7500,,Grid,,,0.210710539,0.210710539,,,,,
39.533333,12.566667,15963,1,Grid,,,0,2500,4558.523235,0,Urban,0,0,0,,,,,,,15963,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.133333,10.333333,23113,0,Grid,,,0.17552912,5000,11085.95805,5000,Urban,1,23113,0,,,,,,,23113,1,0,0,,,,,,Grid,,,0.17552912,5000,,Grid,,,0.199994048,0.199994048,,,,,
39.016667,9.8,15508,0,Grid,,,0.178083837,5000,30625.45587,5000,Urban,1,15508,0,,,,,,,15508,1,0,0,,,,,,Grid,,,0.178083837,5000,,Grid,,,0.204752515,0.204752515,,,,,
39.55,9.35,11498,0,Grid,,,0.181941104,7500,25200.11455,7500,Urban,1,11498,0,,,,,,,11498,1,0,0,,,,,,Grid,,,0.181941104,7500,,Grid,,,0.212518509,0.212518509,,,,,
39.3,8.116667,20371,1,Grid,,,0,2500,2182.604826,0,Urban,0,0,0,,,,,,,20371,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.066667,8.2,27857,0,Grid,,,0.176022965,7500,16906.94076,7500,Urban,1,27857,0,,,,,,,27857,1,0,0,,,,,,Grid,,,0.176022965,7500,,Grid,,,0.20098185,0.20098185,,,,,
38.866667,11.5,14845,0,Grid,,,0.17914686,7500,24339.78039,7500,Urban,1,14845,0,,,,,,,14845,1,0,0,,,,,,Grid,,,0.17914686,7500,,Grid,,,0.207605467,0.207605467,,,,,
38.95,11.566667,15565,0,Grid,,,0.177985173,5000,17559.75287,5000,Urban,1,15565,0,,,,,,,15565,1,0,0,,,,,,Grid,,,0.177985173,5000,,Grid,,,0.204617485,0.204617485,,,,,
37.816667,9.983333,12349,0,Grid,,,0.180085798,5000,14148.93844,5000,Urban,1,12349,0,,,,,,,12349,1,0,0,,,,,,Grid,,,0.180085798,5000,,Grid,,,0.209911833,0.209911833,,,,,
39.566667,8.466667,14005,0,Grid,,,0.179945997,7500,21044.98556,7500,Urban,1,14005,0,,,,,,,14005,1,0,0,,,,,,Grid,,,0.179945997,7500,,Grid,,,0.208279481,0.208279481,,,,,
37.816667,10.166667,14316,0,Grid,,,0.179360169,7500,11871.04688,7500,Urban,1,14316,0,,,,,,,14316,1,0,0,,,,,,Grid,,,0.179360169,7500,,Grid,,,0.207467346,0.207467346,,,,,
39.366667,11.566667,17536,0,Grid,,,0.177340347,7500,26484.41047,7500,Urban,1,17536,0,,,,,,,17536,1,0,0,,,,,,Grid,,,0.177340347,7500,,Grid,,,0.203899298,0.203899298,,,,,
39.766667,9.05,8180,0,Grid,,,0.187621642,7500,10342.78512,7500,Urban,1,8180,0,,,,,,,8180,1,0,0,,,,,,Grid,,,0.187621642,7500,,Grid,,,0.222707423,0.222707423,,,,,
38.833333,9.866667,15508,0,Grid,,,0.178083837,5000,13569.69832,5000,Urban,1,15508,0,,,,,,,15508,1,0,0,,,,,,Grid,,,0.178083837,5000,,Grid,,,0.204752515,0.204752515,,,,,
39.583333,10.016667,14652,0,Grid,,,0.179499319,7500,27508.57487,7500,Urban,1,14652,0,,,,,,,14652,1,0,0,,,,,,Grid,,,0.179499319,7500,,Grid,,,0.208123489,0.208123489,,,,,
37.716667,12.083333,18368,1,Grid,,,0,2500,3076.890702,0,Urban,0,0,0,,,,,,,18368,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.95,9.683333,17352,0,Grid,,,0.176585527,5000,22915.13256,5000,Urban,1,17352,0,,,,,,,17352,1,0,0,,,,,,Grid,,,0.176585527,5000,,Grid,,,0.202230289,0.202230289,,,,,
39.35,13.766667,12053,0,Grid,,,0.181553323,7500,22443.58444,7500,Urban,1,12053,0,,,,,,,12053,1,0,0,,,,,,Grid,,,0.181553323,7500,,Grid,,,0.212479335,0.212479335,,,,,
39.433333,10.166667,11365,0,Grid,,,0.182272609,7500,41005.70594,7500,Urban,1,11365,0,,,,,,,11365,1,0,0,,,,,,Grid,,,0.182272609,7500,,Grid,,,0.212971303,0.212971303,,,,,
39.766667,9.816667,16135,1,Grid,,,0,2500,1884.130325,0,Urban,0,0,0,,,,,,,16135,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.366667,10.85,14438,0,Grid,,,0.182567203,17500,48007.30755,17500,Urban,1,14438,0,,,,,,,14438,1,0,0,,,,,,Grid,,,0.182567203,17500,,Grid,,,0.214031789,0.214031789,,,,,
39.083333,10.3,12526,1,Grid,,,0,2500,851.10475,0,Urban,0,0,0,,,,,,,12526,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.1,10.8,20085,1,Grid,,,0,2500,7833.196234,0,Urban,0,0,0,,,,,,,20085,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.133333,10.783333,15820,1,Grid,,,0,2500,3926.77047,0,Urban,0,0,0,,,,,,,15820,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.683333,10.183333,12955,0,Grid,,,0.181274015,10000,39481.02699,10000,Urban,1,12955,0,,,,,,,12955,1,0,0,,,,,,Grid,,,0.181274015,10000,,Grid,,,0.211306608,0.211306608,,,,,
39.616667,11.283333,24326,1,Grid,,,0,2500,1135.279544,0,Urban,0,0,0,,,,,,,24326,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.116667,11.166667,11250,0,Grid,,,0.182571159,7500,36085.591,7500,Urban,1,11250,0,,,,,,,11250,1,0,0,,,,,,Grid,,,0.182571159,7500,,Grid,,,0.2133879,0.2133879,,,,,
39.033333,10.616667,10514,0,Grid,,,0.183503895,7500,11096.06695,7500,Urban,1,10514,0,,,,,,,10514,1,0,0,,,,,,Grid,,,0.183503895,7500,,Grid,,,0.216192588,0.216192588,,,,,
39.616667,10.05,14587,0,Grid,,,0.178864684,7500,27855.84139,7500,Urban,1,14587,0,,,,,,,14587,1,0,0,,,,,,Grid,,,0.178864684,7500,,Grid,,,0.206769313,0.206769313,,,,,
39.716667,10.033333,16359,0,Grid,,,0.178006482,7500,19030.21177,7500,Urban,1,16359,0,,,,,,,16359,1,0,0,,,,,,Grid,,,0.178006482,7500,,Grid,,,0.205432748,0.205432748,,,,,
39.05,12.133333,8362,1,Grid,,,0,2500,8039.221813,0,Urban,0,0,0,,,,,,,8362,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.566667,10.066667,14587,0,Grid,,,0.178864684,7500,32973.94763,7500,Urban,1,14587,0,,,,,,,14587,1,0,0,,,,,,Grid,,,0.178864684,7500,,Grid,,,0.206769313,0.206769313,,,,,
38.1,10.783333,18821,0,Grid,,,0.176910377,10000,39328.47458,10000,Urban,1,18821,0,,,,,,,18821,1,0,0,,,,,,Grid,,,0.176910377,10000,,Grid,,,0.202949749,0.202949749,,,,,
37.316667,11.55,18144,1,Grid,,,0,2500,772.583855,0,Urban,0,0,0,,,,,,,18144,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.7,6.2,14464,0,Grid,,,0.180651198,12500,15889.76996,12500,Urban,1,14464,0,,,,,,,14464,1,0,0,,,,,,Grid,,,0.180651198,12500,,Grid,,,0.2102219,0.2102219,,,,,
37.914722,14.640833,4174,0,MicroGrid,,Diesel,0.317462554,40000,65530.24741,0,Urban,0,0,0,,,,,,,0,0,4174,1,,,,,,MicroGrid,,Diesel,0.317462554,40000,,StandAlone,PV,,0.357189221,0.447,,,,,
35.8,8.833333,12292,0,Grid,,,0.18189311,10000,36327.28736,10000,Urban,1,12292,0,,,,,,,12292,1,0,0,,,,,,Grid,,,0.18189311,10000,,Grid,,,0.213450504,0.213450504,,,,,
38.416667,6.75,33004,1,Grid,,,0,2500,139.712064,0,Urban,0,0,0,,,,,,,33004,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
40.666667,8.966667,24209,0,Grid,,,0.176023097,7500,9786.288258,7500,Urban,1,24209,0,,,,,,,24209,1,0,0,,,,,,Grid,,,0.176023097,7500,,Grid,,,0.200982029,0.200982029,,,,,
37.566667,11.35,25778,0,Grid,,,0.176023041,7500,14558.90041,7500,Urban,1,25778,0,,,,,,,25778,1,0,0,,,,,,Grid,,,0.176023041,7500,,Grid,,,0.200981952,0.200981952,,,,,
39.866667,10.4,28714,1,Grid,,,0,2500,1217.158198,0,Urban,0,0,0,,,,,,,28714,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.95,11.6,14366,0,Grid,,,0.17927277,7500,26027.47572,7500,Urban,1,14366,0,,,,,,,14366,1,0,0,,,,,,Grid,,,0.17927277,7500,,Grid,,,0.207359206,0.207359206,,,,,
38.483333,9.75,12880,0,Grid,,,0.179142925,2500,27205.68458,2500,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.179142925,2500,,Grid,,,0.206949661,0.206949661,,,,,
38.183333,11.65,18291,1,Grid,,,0,2500,1463.59885,0,Urban,0,0,0,,,,,,,18291,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.266667,11.733333,16381,1,Grid,,,0,2500,7176.793185,0,Urban,0,0,0,,,,,,,16381,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.2,10.033333,15673,0,Grid,,,0.178441422,7500,19054.00736,7500,Urban,1,15673,0,,,,,,,15673,1,0,0,,,,,,Grid,,,0.178441422,7500,,Grid,,,0.205621683,0.205621683,,,,,
41.866667,9.766667,522,1,Grid,,,0,0,6787.965294,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.2,6.166667,61041,0,Grid,,,0.17507776,2500,9138.122822,2500,Urban,1,61041,0,,,,,,,61041,1,0,0,,,,,,Grid,,,0.17507776,2500,,Grid,,,0.199092216,0.199092216,,,,,
35.45,8.95,15275,0,Grid,,,0.179881323,12500,46143.30882,12500,Urban,1,15275,0,,,,,,,15275,1,0,0,,,,,,Grid,,,0.179881323,12500,,Grid,,,0.209528208,0.209528208,,,,,
38.2,9.033333,16024,1,Grid,,,0,2500,3216.656591,0,Urban,0,0,0,,,,,,,16024,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.45,9.1,17201,1,Grid,,,0,2500,3485.046744,0,Urban,0,0,0,,,,,,,17201,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.7,8.866667,18801,1,Grid,,,0,2500,764.852883,0,Urban,0,0,0,,,,,,,18801,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.0525,14.211111,6157,0,Grid,,,0.196140011,12500,15921.96954,12500,Urban,1,6157,0,,,,,,,6157,1,0,0,,,,,,Grid,,,0.196140011,12500,,StandAlone,Diesel,,0.241264544,0.4913,,,,,
36.966667,6.616667,6880,0,Grid,,,0.193634009,12500,24680.5493,12500,Urban,1,6880,0,,,,,,,6880,1,0,0,,,,,,Grid,,,0.193634009,12500,,Grid,,,0.234677063,0.234677063,,,,,
36.666667,12.166667,4755,0,MicroGrid,,Diesel,0.31557369,32500,51591.44057,0,Urban,0,0,0,,,,,,,0,0,4755,1,,,,,,MicroGrid,,Diesel,0.31557369,32500,,StandAlone,PV,,0.353411494,0.447,,,,,
38.4,11.9,16371,0,Grid,,,0.177989482,7500,24758.09171,7500,Urban,1,16371,0,,,,,,,16371,1,0,0,,,,,,Grid,,,0.177989482,7500,,Grid,,,0.205412908,0.205412908,,,,,
39.55,13.75,12053,1,Grid,,,0,2500,2470.144717,0,Urban,0,0,0,,,,,,,12053,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.5,13.766667,12053,1,Grid,,,0,2500,8213.359941,0,Urban,0,0,0,,,,,,,12053,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.016667,6.3,13179,1,Grid,,,0,2500,8340.513128,0,Urban,0,0,0,,,,,,,13179,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.216667,6.466667,10173,1,Grid,,,0,2500,4761.155372,0,Urban,0,0,0,,,,,,,10173,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.7,11.183333,25792,0,Grid,,,0.17602304,7500,19793.55399,7500,Urban,1,25792,0,,,,,,,25792,1,0,0,,,,,,Grid,,,0.17602304,7500,,Grid,,,0.200981951,0.200981951,,,,,
37.05,10.583333,13485,0,Grid,,,0.180183027,7500,24805.40953,7500,Urban,1,13485,0,,,,,,,13485,1,0,0,,,,,,Grid,,,0.180183027,7500,,Grid,,,0.209752054,0.209752054,,,,,
37.566667,11.666667,18594,1,Grid,,,0,2500,5858.856201,0,Urban,0,0,0,,,,,,,18594,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.016667,6.9,7258,0,Grid,,,0.188594863,7500,29635.86144,7500,Urban,1,7258,0,,,,,,,7258,1,0,0,,,,,,Grid,,,0.188594863,7500,,Grid,,,0.225466441,0.225466441,,,,,
39.207222,13.184167,7813,0,Grid,,,0.186447928,5000,26770.984,5000,Urban,1,7813,0,,,,,,,7813,1,0,0,,,,,,Grid,,,0.186447928,5000,,Grid,,,0.222318235,0.222318235,,,,,
38.816667,14.083333,21518,1,Grid,,,0,2500,6547.893154,0,Urban,0,0,0,,,,,,,21518,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.25,12.983333,1077,0,StandAlone,PV,,0.447,0.447,40813.83665,0.447,Rural,1,0,1077,,,,,,,0,0,0,0,,,,,,Grid,,,0.26440921,10000,,StandAlone,PV,,0.447,0.447,,,,,
37.233333,13.35,1074,0,StandAlone,PV,,0.447,0.447,71486.37634,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.346555432,0,,StandAlone,PV,,0.447,0.447,,,,,
37.933333,10.333333,17001,1,Grid,,,0,2500,5807.089624,0,Urban,0,0,0,,,,,,,17001,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.016667,12.4,7676,0,Grid,,,0.188268892,7500,45681.94118,7500,Urban,1,7676,0,,,,,,,7676,1,0,0,,,,,,Grid,,,0.188268892,7500,,Grid,,,0.22574407,0.22574407,,,,,
36.433333,6.35,6199,0,Grid,,,0.192218055,7500,49258.36566,7500,Urban,1,6199,0,,,,,,,6199,1,0,0,,,,,,Grid,,,0.192218055,7500,,Grid,,,0.233533316,0.233533316,,,,,
37.483333,6.3,23030,0,Grid,,,0.17602314,7500,9860.617612,7500,Urban,1,23030,0,,,,,,,23030,1,0,0,,,,,,Grid,,,0.17602314,7500,,Grid,,,0.200982087,0.200982087,,,,,
37.3,10.5,14513,0,Grid,,,0.179004764,7500,13280.05342,7500,Urban,1,14513,0,,,,,,,14513,1,0,0,,,,,,Grid,,,0.179004764,7500,,Grid,,,0.206965035,0.206965035,,,,,
37.883333,12.366667,18348,0,Grid,,,0.17696953,7500,31141.39925,7500,Urban,1,18348,0,,,,,,,18348,1,0,0,,,,,,Grid,,,0.17696953,7500,,Grid,,,0.202655151,0.202655151,,,,,
37.886389,13.342222,6814,0,Grid,,,0.192248645,10000,43341.68352,10000,Urban,1,6814,0,,,,,,,6814,1,0,0,,,,,,Grid,,,0.192248645,10000,,Grid,,,0.231782162,0.231782162,,,,,
39.333333,9.983333,15229,0,Grid,,,0.178483316,7500,34680.37202,7500,Urban,1,15229,0,,,,,,,15229,1,0,0,,,,,,Grid,,,0.178483316,7500,,Grid,,,0.206684367,0.206684367,,,,,
39.05,12.433333,5575,0,Grid,,,0.194099656,7500,19483.45634,7500,Urban,1,5575,0,,,,,,,5575,1,0,0,,,,,,Grid,,,0.194099656,7500,,StandAlone,Diesel,,0.235586902,0.5204,,,,,
37,6.133333,8156,0,Grid,,,0.187704344,7500,23089.30836,7500,Urban,1,8156,0,,,,,,,8156,1,0,0,,,,,,Grid,,,0.187704344,7500,,Grid,,,0.222806535,0.222806535,,,,,
37.166667,6.116667,13031,0,Grid,,,0.180288714,7500,34840.6733,7500,Urban,1,13031,0,,,,,,,13031,1,0,0,,,,,,Grid,,,0.180288714,7500,,Grid,,,0.209404389,0.209404389,,,,,
38.183333,10.3,21506,0,Grid,,,0.176023195,7500,16074.39154,7500,Urban,1,21506,0,,,,,,,21506,1,0,0,,,,,,Grid,,,0.176023195,7500,,Grid,,,0.200982161,0.200982161,,,,,
39.316667,11.633333,13242,0,Grid,,,0.180672885,7500,27506.94676,7500,Urban,1,13242,0,,,,,,,13242,1,0,0,,,,,,Grid,,,0.180672885,7500,,Grid,,,0.210453314,0.210453314,,,,,
37.866667,13.166667,10937,0,Grid,,,0.182371592,7500,24492.24423,7500,Urban,1,10937,0,,,,,,,10937,1,0,0,,,,,,Grid,,,0.182371592,7500,,Grid,,,0.214549979,0.214549979,,,,,
38.233333,12.916667,9887,0,MicroGrid,,Diesel,0.306976429,20000,52123.08152,0,Urban,0,0,0,,,,,,,0,0,9887,1,,,,,,MicroGrid,,Diesel,0.306976429,20000,,StandAlone,Diesel,,0.336216971,1.277,,,,,
38.583333,11.816667,14448,0,Grid,,,0.180679564,12500,13783.01892,12500,Urban,1,14448,0,,,,,,,14448,1,0,0,,,,,,Grid,,,0.180679564,12500,,Grid,,,0.210268101,0.210268101,,,,,
38.166667,10.35,25178,0,Grid,,,0.175529047,5000,10130.47567,5000,Urban,1,25178,0,,,,,,,25178,1,0,0,,,,,,Grid,,,0.175529047,5000,,Grid,,,0.19999395,0.19999395,,,,,
37.666667,6.533333,13614,1,Grid,,,0,2500,1340.236684,0,Urban,0,0,0,,,,,,,13614,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.516667,13.866667,1759,0,StandAlone,PV,,0.38955115,0.447,24940.33745,0.447,Rural,1,0,1759,,,,,,,0,0,0,0,,,,,,Grid,,,0.274862591,22500,,StandAlone,PV,,0.38955115,0.447,,,,,
37.483333,6.1,18694,1,Grid,,,0,2500,3043.417671,0,Urban,0,0,0,,,,,,,18694,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.316667,11.683333,13113,0,Grid,,,0.180330135,7500,11744.16204,7500,Urban,1,13113,0,,,,,,,13113,1,0,0,,,,,,Grid,,,0.180330135,7500,,Grid,,,0.20959561,0.20959561,,,,,
37.433333,11.683333,14326,1,Grid,,,0,2500,1991.036695,0,Urban,0,0,0,,,,,,,14326,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.133333,11.95,10734,0,Grid,,,0.182911672,7500,13895.45197,7500,Urban,1,10734,0,,,,,,,10734,1,0,0,,,,,,Grid,,,0.182911672,7500,,Grid,,,0.215313409,0.215313409,,,,,
39.75,13.883333,13231,0,Grid,,,0.179952052,5000,18937.60885,5000,Urban,1,13231,0,,,,,,,13231,1,0,0,,,,,,Grid,,,0.179952052,5000,,Grid,,,0.208997913,0.208997913,,,,,
39,12.8,5565,0,Grid,,,0.194167514,7500,19593.80376,7500,Urban,1,5565,0,,,,,,,5565,1,0,0,,,,,,Grid,,,0.194167514,7500,,StandAlone,Diesel,,0.23568995,0.4622,,,,,
39.033333,11.783333,14603,1,Grid,,,0,2500,2140.294323,0,Urban,0,0,0,,,,,,,14603,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.4,10.483333,12179,0,Grid,,,0.181267562,7500,21842.49062,7500,Urban,1,12179,0,,,,,,,12179,1,0,0,,,,,,Grid,,,0.181267562,7500,,Grid,,,0.212038974,0.212038974,,,,,
39.183333,13.433333,7803,1,Grid,,,0,2500,1262.607264,0,Urban,0,0,0,,,,,,,7803,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.5,11.483333,171,0,StandAlone,Diesel,,0.8405,0.8405,89407.67338,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,StandAlone,Diesel,,0.8405,0,,StandAlone,Diesel,,0.8405,0.8405,,,,,
39.6,14.116667,14934,0,Grid,,,0.178334494,5000,9908.56129,5000,Urban,1,14934,0,,,,,,,14934,1,0,0,,,,,,Grid,,,0.178334494,5000,,Grid,,,0.206088871,0.206088871,,,,,
37.75,6.616667,15081,1,Grid,,,0,2500,2865.575823,0,Urban,0,0,0,,,,,,,15081,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.466667,9.933333,16371,0,Grid,,,0.177989482,7500,29119.74234,7500,Urban,1,16371,0,,,,,,,16371,1,0,0,,,,,,Grid,,,0.177989482,7500,,Grid,,,0.205412908,0.205412908,,,,,
38.583333,10.55,13291,0,Grid,,,0.183250947,15000,42617.88268,15000,Urban,1,13291,0,,,,,,,13291,1,0,0,,,,,,Grid,,,0.183250947,15000,,Grid,,,0.215643934,0.215643934,,,,,
37.716667,9.916667,12349,1,Grid,,,0,2500,4167.383027,0,Urban,0,0,0,,,,,,,12349,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.283333,10.833333,20080,1,Grid,,,0,2500,6075.470723,0,Urban,0,0,0,,,,,,,20080,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.083333,8.3,16307,0,Grid,,,0.176935683,2500,9182.895659,2500,Urban,1,16307,0,,,,,,,16307,1,0,0,,,,,,Grid,,,0.176935683,2500,,Grid,,,0.203237815,0.203237815,,,,,
38.816667,12.5,7104,0,Grid,,,0.189287698,7500,27175.36812,7500,Urban,1,7104,0,,,,,,,7104,1,0,0,,,,,,Grid,,,0.189287698,7500,,Grid,,,0.226558278,0.226558278,,,,,
38.766667,12.566667,4637,0,Grid,,,0.198768591,7500,29413.05119,7500,Urban,1,4637,0,,,,,,,4637,1,0,0,,,,,,Grid,,,0.198768591,7500,,StandAlone,Diesel,,0.243009464,0.4622,,,,,
39.4,5.55,427,0,StandAlone,Diesel,,0.4913,0.4913,9779.345195,0.4913,Rural,1,0,427,,,,,,,0,0,0,0,,,,,,Grid,,,0.362055009,10000,,StandAlone,Diesel,,0.4913,0.4913,,,,,
39.55,9.45,11492,0,Grid,,,0.181098971,5000,16763.35606,5000,Urban,1,11492,0,,,,,,,11492,1,0,0,,,,,,Grid,,,0.181098971,5000,,Grid,,,0.210825356,0.210825356,,,,,
38.983333,13.483333,6183,0,Grid,,,0.190719205,5000,12391.15501,5000,Urban,1,6183,0,,,,,,,6183,1,0,0,,,,,,Grid,,,0.190719205,5000,,Grid,,,0.230492688,0.230492688,,,,,
39.533333,9.766667,12726,0,Grid,,,0.179447128,2500,10086.76481,2500,Urban,1,12726,0,,,,,,,12726,1,0,0,,,,,,Grid,,,0.179447128,2500,,Grid,,,0.207355619,0.207355619,,,,,
36.083333,7.383333,11365,0,Grid,,,0.182272609,7500,17886.16081,7500,Urban,1,11365,0,,,,,,,11365,1,0,0,,,,,,Grid,,,0.182272609,7500,,Grid,,,0.212971303,0.212971303,,,,,
37.5,12.366667,19596,1,Grid,,,0,2500,4259.497828,0,Urban,0,0,0,,,,,,,19596,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.716667,11.316667,33453,1,Grid,,,0,2500,1593.014464,0,Urban,0,0,0,,,,,,,33453,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
